mesh 1,mesh 1,mesh 1,score,mean,std. dev.
x,y,z,,,
18,61,1,heating,12771.606258225129,292.30455565408414
19,61,1,heating,12593.299257597891,302.68497628748247
20,61,1,heating,12635.810615234168,266.6260369128376
21,61,1,heating,12209.247315110755,317.63264607396553
22,61,1,heating,12904.831428736725,286.85646379074046
23,61,1,heating,12257.496851419348,257.3998161111775
24,61,1,heating,12405.793492295223,292.57933783609957
25,61,1,heating,12454.550803154369,251.63122862060573
26,61,1,heating,12516.889950662238,269.1587155873255
27,61,1,heating,12573.47411719892,316.15282178713755
28,61,1,heating,12364.224152432349,251.2316963174387
29,61,1,heating,12080.632929421245,274.73068293570424
30,61,1,heating,12234.493878669895,229.54034952486927
31,61,1,heating,12690.709395174235,288.60249802926944
32,61,1,heating,12551.287337664888,291.49242760804214
33,61,1,heating,12312.42746110421,269.03282487876066
34,61,1,heating,12316.103819452534,293.80044155222015
35,61,1,heating,12786.07438656874,322.3697428995921
36,61,1,heating,12463.964214327349,366.978789726815
37,61,1,heating,12700.300062916212,320.3830674122091
38,61,1,heating,12555.512525551236,286.21674581549627
39,61,1,heating,12345.360894679498,276.04479567951614
40,61,1,heating,11953.084561110647,295.0749323172949
41,61,1,heating,12212.362932050406,294.2779454351595
42,61,1,heating,12202.408682001074,260.704115695038
43,61,1,heating,12323.918699820528,311.83721167314053
44,61,1,heating,12776.057512354333,329.84811944687624
45,61,1,heating,12310.364170620114,287.04892045053026
46,61,1,heating,12192.627288265896,287.62711526748006
47,61,1,heating,12025.901354395823,315.50986675007914
48,61,1,heating,12511.74313426203,301.0951784790496
49,61,1,heating,12243.497660440202,309.46250461065256
50,61,1,heating,12078.029266712303,289.506312416073
51,61,1,heating,12241.309738640613,275.82939691555043
52,61,1,heating,12517.34066724803,241.76265147676088
53,61,1,heating,12120.540052086177,308.4900663652486
54,61,1,heating,11882.924545590073,243.27775687958174
55,61,1,heating,11981.291136707594,262.0923081498687
56,61,1,heating,12786.440390261234,299.2196021564564
57,61,1,heating,12150.366368063529,296.89830868227307
58,61,1,heating,12487.17739841703,288.6782443568859
59,61,1,heating,12173.375664042316,264.18946081560154
60,61,1,heating,12080.206134889086,272.2055152784086
61,61,1,heating,12473.246157774844,260.61409225329277
62,61,1,heating,12301.409860419304,265.89932699407564
63,61,1,heating,11595.943717985536,232.9892340985252
64,61,1,heating,11844.024917528413,247.50589202918923
65,61,1,heating,12502.909593551185,275.31401145700454
66,61,1,heating,12292.638978464603,273.71519547583574
67,61,1,heating,12515.080434917189,258.9208826799876
68,61,1,heating,12060.57727930443,270.77902185875394
69,61,1,heating,11985.481472068826,263.0345810061742
70,61,1,heating,11956.082423545136,274.2398070957195
71,61,1,heating,12324.612431017827,272.7887343870072
72,61,1,heating,12409.223146686938,272.528577470566
73,61,1,heating,12230.661310779986,279.2855163314829
74,61,1,heating,12512.15475978269,263.88081415164777
75,61,1,heating,12278.414631480915,265.25940579784816
76,61,1,heating,12127.563554862874,256.1659522476835
77,61,1,heating,12749.088664431138,268.53980679622276
78,61,1,heating,12563.571301156477,284.9556272514665
79,61,1,heating,11982.017071084469,268.451606763761
80,61,1,heating,11924.633330258264,278.94738446844053
81,61,1,heating,12643.194582282573,315.2567293925047
82,61,1,heating,12583.7176711431,291.84387691864254
83,61,1,heating,12670.917705131742,330.05530069637274
84,61,1,heating,12591.362579238288,276.8357588992175
85,61,1,heating,13122.678856140712,289.7082892312039
86,61,1,heating,12757.805853695285,224.61876838309578
87,61,1,heating,13227.104108402304,306.1026001025422
88,61,1,heating,12543.691475947537,265.863855865105
89,61,1,heating,12273.992051455136,272.2138153290406
90,61,1,heating,12507.063761728585,292.80813404299215
91,61,1,heating,12794.821876734077,271.5685865956243
92,61,1,heating,12830.573133643562,249.08949914498535
93,61,1,heating,13484.079037102063,289.58263649378335
94,61,1,heating,13345.46313225739,312.56565797651916
95,61,1,heating,12580.15126150064,332.56625923903835
96,61,1,heating,12902.37968536215,302.0130520109722
97,61,1,heating,13197.029076411378,342.9644303029336
98,61,1,heating,13586.435913807712,324.3727266628806
99,61,1,heating,12293.150849513098,281.32603007400195
100,61,1,heating,0.0,0.0
1,62,1,heating,0.14500268079335765,0.004391950582688153
2,62,1,heating,8642.851701823629,223.77853959932747
3,62,1,heating,13228.951122376162,305.73422950740144
4,62,1,heating,13389.878261911363,348.26127125119365
5,62,1,heating,13467.628069632017,289.7341531944903
6,62,1,heating,12841.61016287061,280.7468387140147
7,62,1,heating,13149.456471877322,287.9175029562665
8,62,1,heating,13193.295775418299,306.0445143441675
9,62,1,heating,12998.893052261757,310.08611693139903
10,62,1,heating,13162.646369334116,306.7184496682516
11,62,1,heating,13462.584722854503,279.91613150706763
12,62,1,heating,13239.24606933044,329.40572174905117
13,62,1,heating,12535.987199146124,283.5590736325061
14,62,1,heating,12734.048415108511,226.70670636254266
15,62,1,heating,12609.818646785621,292.7297740982625
16,62,1,heating,12433.919521777396,271.0861420969293
17,62,1,heating,12475.163918362521,331.94774990397406
18,62,1,heating,12945.3826924454,299.2228789562672
19,62,1,heating,12710.465309202707,313.77021429058203
20,62,1,heating,12653.007420754466,298.3188655808927
21,62,1,heating,12561.963538751528,321.24884807139836
22,62,1,heating,12248.288741860339,283.42672903701776
23,62,1,heating,12367.505813479382,269.19109230903103
24,62,1,heating,12409.156995505517,307.2236589908809
25,62,1,heating,12082.106606025229,297.26162620451237
26,62,1,heating,12129.495195200814,252.86824440554355
27,62,1,heating,12426.660242454864,299.6932534223373
28,62,1,heating,12659.582673850753,291.30282011693384
29,62,1,heating,12442.04349565187,295.9502083770613
30,62,1,heating,12421.494415824847,273.385736202516
31,62,1,heating,12192.065212142605,290.2627608606039
32,62,1,heating,12209.950550732045,269.7389494072121
33,62,1,heating,12461.042449611,231.61301750822642
34,62,1,heating,12123.624201870241,262.35482690407764
35,62,1,heating,12073.239361698048,272.06762589696433
36,62,1,heating,12720.211886577132,310.3597680902504
37,62,1,heating,13133.652733914161,339.4573838684639
38,62,1,heating,12831.039924494136,304.50192975103545
39,62,1,heating,12178.193328145786,296.4468771016947
40,62,1,heating,12201.688790461005,285.81043462013224
41,62,1,heating,12240.126573251187,302.38606993757907
42,62,1,heating,12356.307558659131,274.5212345623293
43,62,1,heating,12473.886528483998,264.80351295667964
44,62,1,heating,12265.257643706293,276.9654731018823
45,62,1,heating,11747.663993304337,263.949820533637
46,62,1,heating,11730.091446920125,260.77181846200676
47,62,1,heating,12375.092241270933,300.39051364229164
48,62,1,heating,12207.342621946857,272.3307909628629
49,62,1,heating,12260.728307209625,278.0349088403291
50,62,1,heating,12082.348604811974,295.1300312432443
51,62,1,heating,12028.911652855595,265.98967918673435
52,62,1,heating,12318.915585200886,299.21170595469596
53,62,1,heating,12371.713792195904,307.6180248241401
54,62,1,heating,12316.96731155471,308.2789527132528
55,62,1,heating,12380.357555614519,294.3247350408979
56,62,1,heating,12745.832894439376,288.5126710397406
57,62,1,heating,12310.95181977475,287.83757044719533
58,62,1,heating,12751.704822798474,277.5495546134038
59,62,1,heating,12321.44118899854,325.41402615291287
60,62,1,heating,12014.541987187016,265.09221153453836
61,62,1,heating,12224.893594298905,274.4857950671931
62,62,1,heating,12498.365834710527,254.9614391086864
63,62,1,heating,12128.450341617123,279.60295630493556
64,62,1,heating,11725.034556281626,277.20582243526104
65,62,1,heating,12083.395171435901,261.2127531322702
66,62,1,heating,12312.445705200667,253.01014587514382
67,62,1,heating,12207.016233901495,270.5785007768341
68,62,1,heating,11858.514201266058,260.9873237777436
69,62,1,heating,12244.056104300524,260.68176649216304
70,62,1,heating,12419.6524373482,254.7704920617546
71,62,1,heating,12284.01378286636,231.2831661712434
72,62,1,heating,12490.571249318904,284.15577188336607
73,62,1,heating,12180.9403722444,254.06565820212148
74,62,1,heating,12421.348481374118,274.57133977985904
75,62,1,heating,12492.52829903706,299.18097076088475
76,62,1,heating,12103.867928746262,275.7008990548083
77,62,1,heating,12563.96672401242,271.31791770765767
78,62,1,heating,12080.483675814052,253.85946067042056
79,62,1,heating,12006.98364055641,276.5566287074192
80,62,1,heating,12314.120095622715,314.70692732889495
81,62,1,heating,12271.120419897194,292.2112626479542
82,62,1,heating,12770.021617688257,275.245322508748
83,62,1,heating,12444.058588341395,292.9211761225358
84,62,1,heating,12587.133178498914,300.4231045032188
85,62,1,heating,13204.098251977652,245.75021035354393
86,62,1,heating,12967.684166465433,279.4827097083658
87,62,1,heating,13109.707531274558,238.9514048332214
88,62,1,heating,12715.79241230528,298.021702856553
89,62,1,heating,12690.127590873879,280.1586500178774
90,62,1,heating,12683.033871197578,255.3034582125455
91,62,1,heating,13245.163728345291,286.9863428960705
92,62,1,heating,13355.137973471252,271.0320218289875
93,62,1,heating,13654.222944436146,287.90644207078265
94,62,1,heating,13452.670502035657,306.22765586586
95,62,1,heating,13447.626092166347,347.3404578329285
96,62,1,heating,13581.684144026158,343.104970852492
97,62,1,heating,13331.541591733347,338.40685099368346
98,62,1,heating,13641.367210380964,301.64526174719924
99,62,1,heating,8953.479658071146,218.357834138358
100,62,1,heating,0.14541845675572085,0.004169510243746366
1,63,1,heating,0.9216908129639013,0.01582292974743705
2,63,1,heating,5640.835795998482,158.44305996216954
3,63,1,heating,13589.816510714953,287.72817985052006
4,63,1,heating,13076.40928330471,287.71569719499274
5,63,1,heating,13056.781904739097,366.28221715011694
6,63,1,heating,13205.379570321487,341.46817302929594
7,63,1,heating,13498.362060930316,250.08799464319063
8,63,1,heating,12937.115964753584,266.03024999313465
9,63,1,heating,13288.100849139812,253.36942477966375
10,63,1,heating,13428.117665054253,350.3894818120085
11,63,1,heating,12899.198320915739,281.44521704589346
12,63,1,heating,13362.145700993533,291.429447088881
13,63,1,heating,12370.864768353505,271.48847386939354
14,63,1,heating,12814.223935723476,268.82481976153525
15,63,1,heating,12688.297437882682,278.72362549953124
16,63,1,heating,12500.106386988517,286.94909177186366
17,63,1,heating,12369.24982548852,272.9060540377179
18,63,1,heating,12612.67590846572,291.6888066590927
19,63,1,heating,12570.913144962055,348.1166763131191
20,63,1,heating,12871.603904230275,318.40637230087134
21,63,1,heating,12507.115553532698,303.45343030554045
22,63,1,heating,12552.26325964419,282.60758878598403
23,63,1,heating,12189.15425971508,293.51150574637296
24,63,1,heating,12398.064179430748,308.6220536111803
25,63,1,heating,12274.8887469643,293.8248974522987
26,63,1,heating,12291.707638198826,291.9046535860188
27,63,1,heating,12368.06427517295,284.3055323210716
28,63,1,heating,12186.001218850895,272.0979099650786
29,63,1,heating,12848.683504638913,311.8582089143644
30,63,1,heating,12526.879996332493,285.00325658093846
31,63,1,heating,12408.787539721563,296.4175313606937
32,63,1,heating,12661.923610655938,288.359312455287
33,63,1,heating,12724.13194737623,256.16308496851696
34,63,1,heating,12514.092690077217,279.11684306751704
35,63,1,heating,12660.71139220696,303.46099164695767
36,63,1,heating,12686.801266188006,265.8546525542667
37,63,1,heating,12766.239110768822,272.842176401448
38,63,1,heating,12368.59105657873,313.56584141822265
39,63,1,heating,12451.298752383998,319.3872537720676
40,63,1,heating,11953.924029688009,264.6150943210124
41,63,1,heating,11958.741408989219,246.94940592957286
42,63,1,heating,12137.39778708052,295.6702242494972
43,63,1,heating,12043.08529074541,276.0866129926328
44,63,1,heating,12000.533959945245,274.00964387167306
45,63,1,heating,12134.116168928498,250.5234546047055
46,63,1,heating,12343.937797827106,262.9936709130096
47,63,1,heating,11837.422083332864,306.12977693364894
48,63,1,heating,11936.844775388085,251.3835192659626
49,63,1,heating,12798.98607713954,316.1322603629715
50,63,1,heating,11972.390429276058,316.95822722537787
51,63,1,heating,11900.095693617466,320.8898997575499
52,63,1,heating,11712.137448310434,258.67804086943454
53,63,1,heating,12321.718504312828,285.7179179552464
54,63,1,heating,11926.494331735696,301.91712715725447
55,63,1,heating,12305.581330444536,282.09635757436854
56,63,1,heating,12910.144313185227,267.85724722982263
57,63,1,heating,12963.436429598542,301.07932698142616
58,63,1,heating,12064.121761792341,266.7265938584182
59,63,1,heating,12209.55908034734,257.94576277453035
60,63,1,heating,12688.384347883906,279.8673528406682
61,63,1,heating,12380.647719489183,277.22811299528314
62,63,1,heating,12120.225947129931,259.39712262362497
63,63,1,heating,12065.52569029204,297.18038151216746
64,63,1,heating,12137.611903944322,264.13877398903287
65,63,1,heating,12271.094068748504,271.96129480594686
66,63,1,heating,11917.43367899187,303.01656128159965
67,63,1,heating,11742.76479889719,259.4231851952235
68,63,1,heating,12208.509894816032,272.6650609655358
69,63,1,heating,12475.657813322585,301.1571583659311
70,63,1,heating,12059.582457774473,264.14940434421544
71,63,1,heating,12295.584212779813,273.94970644783757
72,63,1,heating,12390.862087897434,248.05766866075464
73,63,1,heating,12582.61014979728,264.32331618873206
74,63,1,heating,12257.829075912154,267.96499108428674
75,63,1,heating,12625.652537869511,328.1922725561101
76,63,1,heating,12057.126421329222,319.45522328538914
77,63,1,heating,12237.656168637313,236.549831944463
78,63,1,heating,12524.322112748912,271.8636698128475
79,63,1,heating,12304.933958164287,265.03357151484715
80,63,1,heating,12519.332734327676,244.96630502505812
81,63,1,heating,12472.31064861963,214.296436913316
82,63,1,heating,12748.806298822556,262.12230575493686
83,63,1,heating,12615.011753435847,262.5219818413585
84,63,1,heating,12993.006926970595,258.4638894902131
85,63,1,heating,13081.333000012412,267.028496769553
86,63,1,heating,12784.7244446386,262.92859899754586
87,63,1,heating,13057.692585913654,269.3289639581788
88,63,1,heating,12463.290594543894,288.45507636636825
89,63,1,heating,12751.438779258255,266.958485885563
90,63,1,heating,12906.816793618811,261.5280352863125
91,63,1,heating,13447.10890549829,289.6345075823293
92,63,1,heating,13441.764576494441,296.39636883602833
93,63,1,heating,13381.257578132198,314.6925739906343
94,63,1,heating,13334.329559590002,313.1934042185767
95,63,1,heating,13711.551266950757,329.6394517920746
96,63,1,heating,13332.97852396767,306.7553473531074
97,63,1,heating,13378.658244724289,274.08403703472226
98,63,1,heating,13093.901725576101,328.84143250610936
99,63,1,heating,5448.107334699152,138.12106431907617
100,63,1,heating,0.9094800037701791,0.018355192615867415
1,64,1,heating,1.7843889173591534,0.031425199533149754
2,64,1,heating,1889.88488584122,61.05932389891318
3,64,1,heating,13472.27746165857,278.14962075848365
4,64,1,heating,13522.053711368544,312.1392457679132
5,64,1,heating,13228.859024397767,306.02402064795666
6,64,1,heating,13439.219590025808,302.93742631984804
7,64,1,heating,13613.537811504604,271.31247019701505
8,64,1,heating,13009.390404125275,311.8851770842547
9,64,1,heating,13115.404459240815,304.6813697377168
10,64,1,heating,13326.658022294103,278.88894191188405
11,64,1,heating,13799.57461270266,314.57931917697965
12,64,1,heating,13464.935554604928,307.41764988720286
13,64,1,heating,12652.736619554466,276.5479021714667
14,64,1,heating,12747.19933110179,293.6829965426009
15,64,1,heating,12770.629220306708,290.460006791484
16,64,1,heating,13271.255291410844,315.0578659794514
17,64,1,heating,12753.851554933866,271.3761241332973
18,64,1,heating,12697.25063021657,276.03628719361825
19,64,1,heating,12454.641912404342,294.53683089933463
20,64,1,heating,12650.66264145686,308.63973908748846
21,64,1,heating,12151.132509667335,247.56186894048497
22,64,1,heating,12198.105001743634,285.58086550925873
23,64,1,heating,12252.24002184152,257.68882443134737
24,64,1,heating,12355.119337170378,284.0405809875073
25,64,1,heating,12584.577599940465,287.5492462141201
26,64,1,heating,12531.044138523914,255.27573918753117
27,64,1,heating,12599.441943045082,269.79349115603304
28,64,1,heating,12526.859791414192,253.9479558055429
29,64,1,heating,12361.948692422531,306.1764219387862
30,64,1,heating,12567.217048433791,304.1471956979672
31,64,1,heating,12555.573236487218,305.69607115252234
32,64,1,heating,12209.526444100366,261.0876277972196
33,64,1,heating,12540.756525163972,251.832138738086
34,64,1,heating,12319.81895470281,234.09750437443628
35,64,1,heating,12328.615499663154,276.6526982390729
36,64,1,heating,12399.017439636127,271.7622841801143
37,64,1,heating,12703.486592320485,264.4515898227708
38,64,1,heating,12348.544770770595,274.0731135255233
39,64,1,heating,12059.381296545267,266.8777961829434
40,64,1,heating,12203.728977649766,285.049215010693
41,64,1,heating,11982.517632805986,252.10591176818724
42,64,1,heating,12245.51325150742,306.68178934713376
43,64,1,heating,11660.631645223384,289.85323778394854
44,64,1,heating,12516.570569158503,332.35617461052976
45,64,1,heating,12699.228762332197,325.1642714759696
46,64,1,heating,12458.624957430788,306.42412182922754
47,64,1,heating,11794.636613931365,322.2572921095706
48,64,1,heating,12115.77838914239,284.5099237158069
49,64,1,heating,12301.418826076679,274.2199867652139
50,64,1,heating,12214.24313674784,320.9992392323942
51,64,1,heating,12147.161536115931,251.0597834940648
52,64,1,heating,12016.622195580263,273.3092111921232
53,64,1,heating,12116.148382271853,255.2449001001082
54,64,1,heating,12082.129385826105,321.0821085475246
55,64,1,heating,12529.4042518626,323.2419181107052
56,64,1,heating,12440.972915044902,278.51864660900804
57,64,1,heating,12435.940533376248,256.0174694669246
58,64,1,heating,12059.199379764414,317.9242691961248
59,64,1,heating,11720.386495529623,267.7062181670024
60,64,1,heating,12122.491171836815,260.243072984024
61,64,1,heating,12512.748179898626,239.89649657076595
62,64,1,heating,12305.329556691202,260.57113748609237
63,64,1,heating,11889.991165903244,276.1293780296124
64,64,1,heating,12271.798746637152,255.3076125669918
65,64,1,heating,12224.33826403095,273.8161824087208
66,64,1,heating,12265.191552633387,264.02087397088394
67,64,1,heating,12309.410846983383,300.3668645016208
68,64,1,heating,12233.8956974489,304.1187135304411
69,64,1,heating,12182.131589235052,244.50717970776762
70,64,1,heating,12031.660033491717,264.384610740584
71,64,1,heating,12169.725078968571,264.43578865893943
72,64,1,heating,12375.903015952765,254.03351987804515
73,64,1,heating,12284.998603529499,272.9155115164353
74,64,1,heating,12471.632744833381,272.5123273443191
75,64,1,heating,12325.354298788423,285.07471391689563
76,64,1,heating,12140.142891554617,277.7196969620495
77,64,1,heating,12473.186721262493,291.25521517504666
78,64,1,heating,12815.370712476726,332.0235328509753
79,64,1,heating,12543.569602953106,230.5932499199277
80,64,1,heating,12778.868238178491,265.5086414067269
81,64,1,heating,12099.818315643934,255.20046680876249
82,64,1,heating,11932.74185041036,257.60903490452733
83,64,1,heating,12455.628209374718,252.71087401229187
84,64,1,heating,13005.422205391991,251.3253268484287
85,64,1,heating,13043.029657277983,270.7857190352299
86,64,1,heating,13174.651742849028,283.04203841220726
87,64,1,heating,12533.102968294374,274.3425800917799
88,64,1,heating,12214.133672137892,266.3650554519887
89,64,1,heating,12875.145056604339,283.9328206502484
90,64,1,heating,13202.14610640672,269.9578747411234
91,64,1,heating,13886.240448498549,339.84186874754414
92,64,1,heating,13712.108215543094,261.8954996617418
93,64,1,heating,13550.92250214494,286.2598248706891
94,64,1,heating,13461.752764961475,270.37068588363866
95,64,1,heating,13446.874293405233,291.02572968043734
96,64,1,heating,13710.341602584016,289.65084639777194
97,64,1,heating,13368.134542747684,324.1120749412144
98,64,1,heating,13625.807837471028,319.88094175860726
99,64,1,heating,1880.0906769419519,57.50168833916364
100,64,1,heating,1.811431093527529,0.03642408716840509
1,65,1,heating,2.810893179188623,0.049707852636909536
2,65,1,heating,0.0,0.0
3,65,1,heating,11131.116991365534,284.3481354182852
4,65,1,heating,13291.347492381423,294.978428110926
5,65,1,heating,12993.495309386677,281.2475662736856
6,65,1,heating,12974.016757805672,291.78103587229
7,65,1,heating,13175.675211540443,277.74854574774645
8,65,1,heating,13159.412356231613,296.6922457955801
9,65,1,heating,13598.13041842807,273.58324867676424
10,65,1,heating,13465.977793144288,261.13058912838085
11,65,1,heating,13541.365417818428,326.8027136664615
12,65,1,heating,13769.885038356842,302.33966236323374
13,65,1,heating,13041.81338958584,294.2496607177638
14,65,1,heating,12722.87893143926,300.8061731624335
15,65,1,heating,12767.616719598042,314.9739031571922
16,65,1,heating,12924.371932329783,300.8513851782286
17,65,1,heating,12920.942471652359,294.5369646555828
18,65,1,heating,12890.246590728704,298.8576446091495
19,65,1,heating,12774.204282654859,299.9391546177928
20,65,1,heating,12375.283706781254,281.20664891681236
21,65,1,heating,12844.499795456433,280.17698872926917
22,65,1,heating,12585.695480370206,277.84817882028426
23,65,1,heating,12317.461483567671,274.14868476835613
24,65,1,heating,12634.541706202079,304.7190507764033
25,65,1,heating,12463.782942442816,267.58069925581896
26,65,1,heating,12388.092442956888,263.4489886765957
27,65,1,heating,12449.069059311545,261.2207839720898
28,65,1,heating,12528.929653126239,319.5744545127137
29,65,1,heating,12722.498512098284,279.66075344109856
30,65,1,heating,12639.379931320054,310.9093741442137
31,65,1,heating,12104.109765811461,291.95764992660384
32,65,1,heating,12297.108984203067,276.6763716924856
33,65,1,heating,12383.773805463563,273.35512277028664
34,65,1,heating,12294.90755593806,238.08436688214388
35,65,1,heating,12312.178246448502,274.09441499834753
36,65,1,heating,12314.505636817245,265.6506039852304
37,65,1,heating,12213.07785698422,226.28516763356384
38,65,1,heating,12490.665305778293,283.74717563577474
39,65,1,heating,12159.469240178378,280.34891358065755
40,65,1,heating,12384.556363615882,239.92774501747152
41,65,1,heating,12625.195792739163,337.67534708276844
42,65,1,heating,12716.909227193015,338.04503678472093
43,65,1,heating,12029.233934260881,291.14847386329484
44,65,1,heating,12478.008745375084,361.83104982726076
45,65,1,heating,12192.228855525414,305.2515879232765
46,65,1,heating,11900.261834080013,266.76651441266404
47,65,1,heating,11837.231067293378,298.4047482202377
48,65,1,heating,12384.918254191753,277.53266518458383
49,65,1,heating,12220.126389062107,285.72998638897286
50,65,1,heating,12107.376748356055,293.24587370238095
51,65,1,heating,12108.101065314608,278.43070648705043
52,65,1,heating,12604.209844949042,243.44651918813432
53,65,1,heating,11940.687018288445,306.03769305876966
54,65,1,heating,11992.024657542113,269.4886941505611
55,65,1,heating,11947.49854727783,289.87620247320416
56,65,1,heating,12448.961701596938,270.7313689438473
57,65,1,heating,12008.475749357298,291.769175149752
58,65,1,heating,12314.985179318055,322.04130414270475
59,65,1,heating,11815.982379681178,253.203590573081
60,65,1,heating,12083.509778682168,268.80284155689526
61,65,1,heating,12657.02227810157,261.22515216490905
62,65,1,heating,12296.48599966471,243.52109075159981
63,65,1,heating,11888.838487075629,251.41566210279225
64,65,1,heating,12294.544949679172,245.20522228091906
65,65,1,heating,12953.107995658487,273.6198390066108
66,65,1,heating,12415.749499333742,267.0921696513644
67,65,1,heating,11815.43993991371,271.04441372753973
68,65,1,heating,11927.441926474672,274.81701393898317
69,65,1,heating,12242.234916105028,252.23920567031843
70,65,1,heating,11895.550777703811,248.6639370780802
71,65,1,heating,12032.325302776972,233.74946589286193
72,65,1,heating,12413.668505888181,259.2313663559517
73,65,1,heating,12209.976137939722,279.22303787870686
74,65,1,heating,11896.882430642465,268.62645351497434
75,65,1,heating,12897.306928069087,280.5557658747309
76,65,1,heating,12703.938996001752,258.6805803482343
77,65,1,heating,12634.393038058532,263.8454589176511
78,65,1,heating,12468.615968251921,273.1805197579106
79,65,1,heating,12148.15560612729,247.00563204259433
80,65,1,heating,13045.098261087809,277.85084707713946
81,65,1,heating,12535.688769051356,260.60466658563587
82,65,1,heating,12623.553960164103,270.6517930505669
83,65,1,heating,12706.551259684977,281.604314163387
84,65,1,heating,12867.513084103499,264.6026017179218
85,65,1,heating,12701.455309494882,288.24386440904743
86,65,1,heating,13141.025830051873,299.83854971856164
87,65,1,heating,12647.83829842706,285.2183119519367
88,65,1,heating,12614.456591604541,312.4856756305423
89,65,1,heating,12940.512589326314,278.5980805087988
90,65,1,heating,12990.091430723822,285.0756269397883
91,65,1,heating,13313.868192444768,303.8334565997784
92,65,1,heating,13235.081255604959,297.5695214964752
93,65,1,heating,13632.781475567333,290.5911685463586
94,65,1,heating,13662.111161403996,305.2179014570296
95,65,1,heating,13468.586064185882,284.50284782617496
96,65,1,heating,13464.541773621784,321.15851915163734
97,65,1,heating,13895.182596824096,279.0512820777538
98,65,1,heating,11433.507239680162,279.21650714369287
99,65,1,heating,0.0,0.0
100,65,1,heating,2.7935789958247668,0.04942605396955062
1,66,1,heating,3.458564706635976,0.046216564654711
2,66,1,heating,0.41189499980788924,0.007897215670667266
3,66,1,heating,7146.441137254936,194.6507385812319
4,66,1,heating,13427.775296375265,303.0882339147624
5,66,1,heating,12843.867070076863,276.1047606576888
6,66,1,heating,13234.772790477526,224.79305350799805
7,66,1,heating,13147.375934300884,280.6146938867196
8,66,1,heating,13336.006646789649,294.0776485725366
9,66,1,heating,13469.839347300425,322.5977646483243
10,66,1,heating,13321.361185951666,299.3893661911982
11,66,1,heating,13268.887491631878,318.45076212876194
12,66,1,heating,13242.780506787725,294.80782564003187
13,66,1,heating,13046.789175689277,303.4859746896225
14,66,1,heating,12811.817980749473,313.7582457263319
15,66,1,heating,12929.509043252023,274.1999631275452
16,66,1,heating,12449.726835662721,258.6535726751964
17,66,1,heating,12246.724504970762,293.1117876542811
18,66,1,heating,12123.265714842359,291.73650535632953
19,66,1,heating,13052.408001525033,286.35673386253256
20,66,1,heating,12716.032328431482,279.0790378954158
21,66,1,heating,12810.838807163957,267.0832710926949
22,66,1,heating,12557.363500630858,278.0833753766003
23,66,1,heating,12457.338239466226,243.87031767567666
24,66,1,heating,12127.312026620415,297.42111977648443
25,66,1,heating,12452.528714170307,304.7574985733783
26,66,1,heating,12386.189598344365,304.57657938799997
27,66,1,heating,12616.882293473978,262.6022793917906
28,66,1,heating,12656.25736775772,286.2998410609712
29,66,1,heating,12571.61305821146,288.3358616495102
30,66,1,heating,12393.112681654342,266.8341296315761
31,66,1,heating,12040.820907133197,270.7602101079341
32,66,1,heating,12207.930731164017,274.3813613027044
33,66,1,heating,12413.089252358996,272.7091086824181
34,66,1,heating,12095.41935974722,258.0175268658075
35,66,1,heating,12144.007936017992,275.9782921418556
36,66,1,heating,12158.365425837219,286.36759417257485
37,66,1,heating,12302.07287342814,278.96628811081763
38,66,1,heating,12556.05796217362,296.6189953151587
39,66,1,heating,12338.172037172868,314.73469182097165
40,66,1,heating,11974.559065052154,315.5659721756112
41,66,1,heating,12673.715800487786,314.4160883365366
42,66,1,heating,12223.219012181738,275.7492644287804
43,66,1,heating,12541.510392915186,303.3894691274433
44,66,1,heating,12216.133534535593,237.71684664079513
45,66,1,heating,12302.399956755185,242.64848992322675
46,66,1,heating,12232.511589355738,232.78674648534778
47,66,1,heating,12283.273268884623,314.0422351120166
48,66,1,heating,12338.445902114348,299.94013210610535
49,66,1,heating,12087.701850869797,287.07762573326175
50,66,1,heating,12135.38187911938,247.8857106290122
51,66,1,heating,12741.54146822283,300.49801228962076
52,66,1,heating,12711.08436569031,279.1007947600396
53,66,1,heating,11957.646521564933,296.8870808684936
54,66,1,heating,12444.75686402261,258.0845096317999
55,66,1,heating,11997.360761510507,265.70339452333764
56,66,1,heating,11704.35703848143,258.49500238617986
57,66,1,heating,12249.711877965241,308.7776057417639
58,66,1,heating,11893.771312055676,266.2710804293846
59,66,1,heating,12536.760110932806,252.08673411711845
60,66,1,heating,11792.736667625191,288.48018664767665
61,66,1,heating,12076.697165929492,256.2992726979641
62,66,1,heating,12197.356190081851,275.23179370301716
63,66,1,heating,12384.149373738985,239.81527865873448
64,66,1,heating,12093.128611155134,250.3982450629748
65,66,1,heating,12293.624246621279,270.53487508507027
66,66,1,heating,12161.033375854653,231.45695152044098
67,66,1,heating,11742.636943759646,283.45381940599566
68,66,1,heating,12028.01982454567,294.9725844004558
69,66,1,heating,11910.982685379919,254.09013145828231
70,66,1,heating,12043.950290312527,228.70022719980832
71,66,1,heating,11760.305847840014,236.87412920154978
72,66,1,heating,12433.610456790893,277.7121449267275
73,66,1,heating,12299.265082059821,255.91087758672157
74,66,1,heating,12301.823248257713,244.09247407475348
75,66,1,heating,11872.437733565317,248.91237992673783
76,66,1,heating,12183.411021753065,238.03926924631065
77,66,1,heating,12445.469205974216,258.6707382186069
